gene_symbol,mean_DMD,mean_control,log2FC,p_value,padj,neg_log10_padj,regulation
TMEM33,5.9268058364875,5.6172429060999995,0.30956293038750005,0.012621125923184989,0.038641617167959184,1.4129447064691623,not_significant
COL28A1,2.6029612758750003,2.3267344841666664,0.27622679170833386,0.012621803336957848,0.038641617167959184,1.4129447064691623,not_significant
SAMD3,2.3742076146562496,2.3013625830833337,0.07284503157291589,0.012691600795734158,0.03884983471383096,1.4106108245599485,not_significant
SHISA2,8.4250587983125,7.105993811499999,1.319064986812501,0.01269959155999866,0.03886635493095292,1.4104261876322564,up
OTUD1,6.263743453416667,7.409265109611112,-1.145521656194445,0.01270057077472509,0.03886635493095292,1.4104261876322564,down
LOC105377832,3.3301979812499996,3.035983693111111,0.2942142881388885,0.012744359885325223,0.03899487332000706,1.4089924861833452,not_significant
B3GNT9,5.7740301724375005,5.053516969833333,0.7205132026041676,0.012787973591153731,0.03911834594195346,1.407619516958804,not_significant
C9orf172,5.488307872,6.014157618333333,-0.5258497463333329,0.012788309645560698,0.03911834594195346,1.407619516958804,not_significant
TRAPPC11,5.644603109541666,5.536838104222222,0.10776500531944411,0.01279048833304691,0.0391195098672059,1.4076065951753707,not_significant
PAXBP1,5.521275882604167,5.303121220444445,0.2181546621597219,0.012796435973009616,0.03913219912747037,1.4074657451969768,not_significant
MRPL20,5.344969906583334,5.437956115166666,-0.09298620858333262,0.01279874254697537,0.03913375180737163,1.4074485136855643,not_significant
LOC389765,5.5485854442499996,4.932012305166666,0.6165731390833331,0.012803597988234142,0.03913778900734012,1.4074037123784235,not_significant
UCHL3,9.2758292205625,9.848656641666667,-0.5728274211041668,0.012805459993300251,0.03913778900734012,1.4074037123784235,not_significant
PCAT6,4.1504876249375,4.758713292666666,-0.6082256677291662,0.012804875808765203,0.03913778900734012,1.4074037123784235,not_significant
ARHGAP18,6.785781275770833,6.0275185013888875,0.7582627743819454,0.012820256721355486,0.03917552189749043,1.4069852091365787,not_significant
MAATS1,2.4173144269296873,2.5061485504166665,-0.08883412348697917,0.01282320806398664,0.03917552189749043,1.4069852091365787,not_significant
E4F1,5.5097083911875,5.991874174833334,-0.48216578364583373,0.012821749773333942,0.03917552189749043,1.4069852091365787,not_significant
PIWIL4,3.7227717702499996,3.081022487166667,0.6417492830833327,0.012834260456678216,0.039203782116685564,1.4066720331537081,not_significant
DHX33,6.78528875259375,6.295295240416667,0.4899935121770831,0.012846302848965367,0.03923474921814212,1.4063291189824971,not_significant
HMMR,2.7049119575,2.357602458166667,0.347309499333333,0.012848005213975843,0.03923474921814212,1.4063291189824971,not_significant
PEX19,7.887031982218749,8.092215247833332,-0.20518326561458267,0.012875474886721259,0.03931311665412224,1.4054625249402042,not_significant
BST1,4.4221966369375,4.002811853333333,0.4193847836041664,0.012889902152565962,0.03935164486795853,1.4050371097560512,not_significant
MASP1,3.4576485321,4.190829051966666,-0.7331805198666665,0.012895200802955347,0.03936229738575748,1.4049195618453698,not_significant
PSMC3,10.0804771685625,10.361670881666667,-0.28119371310416774,0.012897205788357194,0.039362894490138994,1.404912973887136,not_significant
HACD1,7.4274060939375,7.071231561583333,0.3561745323541672,0.012917567657941918,0.03941950966454291,1.404288782169912,not_significant
IQSEC3,2.759578176984375,2.9058268892083334,-0.1462487122239584,0.012926569854881447,0.03944000160965825,1.4040630760060373,not_significant
HLCS,3.4827869189375003,3.836194276833334,-0.35340735789583366,0.012927908594735601,0.03944000160965825,1.4040630760060373,not_significant
MIR3656,6.5120477961250005,6.819622929944444,-0.30757513381944346,0.012936107393936566,0.03945948070037717,1.4038486345031043,not_significant
ALG14,4.75925807621875,4.448199587916666,0.31105848830208416,0.012941269687068152,0.03946969326260587,1.403736248696334,not_significant
APLP2,7.565987303281251,7.231973719708333,0.33401358357291766,0.012960435153583057,0.03952260537793656,1.4031544339233433,not_significant
ACTB,13.583721690520834,12.813454444722224,0.7702672457986104,0.01296230258084923,0.039522760006499645,1.4031527347894,not_significant
SRSF4,6.273959523575,5.996063923666667,0.2778955999083328,0.01296416420051688,0.03952289688652533,1.4031512306905747,not_significant
ATP5L,12.0733227203125,12.275364724166666,-0.2020420038541655,0.012979291093230897,0.03956346892717363,1.402705636440856,not_significant
TSEN2,4.073327923729167,3.912634014944444,0.16069390878472278,0.012982954655002621,0.03956909197528467,1.40264391573468,not_significant
LY6E,6.7373740455,5.574105547166667,1.1632684983333332,0.013012113858879005,0.039652407480027,1.4017304395304848,up
FAM166B,3.2526883103125,3.943087536333333,-0.6903992260208329,0.013017496713706026,0.03966325504295163,1.4016116474382352,not_significant
MTX3,6.441735882625,6.17722487525,0.2645110073749999,0.013031101700049133,0.0396991482263785,1.4012188112356778,not_significant
TCEA3,8.48542156190625,8.831989192250001,-0.3465676303437508,0.013067637659077928,0.03980488060392612,1.400063674423762,not_significant
CTCF,8.9527910849375,9.270662960666668,-0.31787187572916764,0.013085095412643067,0.03985247804872601,1.3995446687615336,not_significant
SH2B1,5.49577665603125,5.932674648,-0.4368979919687499,0.013089846205016758,0.03986136676793667,1.3994478142758604,not_significant
MIR6831,6.189207216250001,5.997287508833334,0.19191970741666697,0.013110548261002357,0.039918821192177226,1.3988222919661182,not_significant
TMBIM6,9.712656876156249,9.907917548166667,-0.1952606720104182,0.013125912485033302,0.03994882849914654,1.398495951864785,not_significant
SLC1A1,3.09579320721875,3.3010151675000006,-0.2052219602812504,0.013123441946121998,0.03994882849914654,1.398495951864785,not_significant
SCOC,8.924455990375002,9.214653674916667,-0.29019768454166517,0.013124601748581176,0.03994882849914654,1.398495951864785,not_significant
SPHAR,8.905452868125,9.131156434888888,-0.22570356676388847,0.013132813672049319,0.03996424135339669,1.3983284268867917,not_significant
ZNF503-AS1,2.5201698948124998,3.3318417751666662,-0.8116718803541665,0.013137566199873347,0.03997311226269156,1.398232036731307,not_significant
ZFP1,3.898110869625,3.6193814965000004,0.27872937312499957,0.013143170368172925,0.03998457157874451,1.3981075529413032,not_significant
LOC283335,2.290811023,3.027519891833333,-0.736708868833333,0.01314760732623373,0.03999247726261392,1.3980216934368308,not_significant
SLC27A5,2.99899544128125,3.4306657638333333,-0.43167032255208326,0.013157537351438717,0.04001708724738561,1.39775452585534,not_significant
UBR4,3.8064494417874997,3.9679267490333334,-0.16147730724583376,0.01316275968400606,0.04002623354310542,1.3976552749562263,not_significant
MRPS36,10.324511036875,10.656796446666666,-0.3322854097916661,0.01316422436225784,0.04002623354310542,1.3976552749562263,not_significant
EXOC7,5.82329835835,6.014474934633333,-0.1911765762833335,0.013175071422446278,0.04005361637721056,1.3973582660525865,not_significant
CLPTM1,6.2220476574375,7.016012899583334,-0.7939652421458341,0.01317788794367613,0.04005658127912173,1.3973261193202686,not_significant
MCRIP1,6.908352005999999,6.13369638,0.7746556259999995,0.013188188344339586,0.04008229078389323,1.3970474656244942,not_significant
INTS6-AS1,3.5508889052187502,3.3024479249166667,0.2484409803020835,0.013192099511780957,0.04008297833502719,1.3970400160227703,not_significant
XIRP1,11.39444461375,12.905570673333335,-1.5111260595833347,0.013190306066518564,0.04008297833502719,1.3970400160227703,down
CPNE9,2.8739151798125,3.6948396359999998,-0.8209244561874995,0.013195812505828602,0.04008866095018869,1.3969784499020435,not_significant
APOL3,8.1022531544375,7.700522968833334,0.4017301856041664,0.013201439678473556,0.04010015640954932,1.396853933422917,not_significant
MUC5AC,2.6737958261875,2.953004595125,-0.2792087689375,0.013207460299270049,0.040112843614493916,1.3967165496287064,not_significant
MMRN1,3.82737399875,2.6986417648333334,1.1287322339166668,0.013233273717637183,0.04018563229022849,1.395929193990412,up
TIMM10B,5.846581745562499,5.60760221875,0.238979526812499,0.013249057720704545,0.04022794845972468,1.3954721149638976,not_significant
KIR2DS2,2.270484222625,2.6166444275000003,-0.3461602048750003,0.01327145377385522,0.04029032610245888,1.3947992174980635,not_significant
SETD9,4.22132750934375,4.622069629000001,-0.4007421196562513,0.013287382449484601,0.040333055000493584,1.3943388813990847,not_significant
RELL1,6.19215195278125,5.941101392416667,0.2510505603645834,0.013302027242725736,0.04037187537186082,1.3939210760855125,not_significant
UTP4,6.449963069270834,6.723080220000001,-0.273117150729167,0.013341959337562579,0.04048742159138986,1.3926798800428273,not_significant
COPE,5.38211396059375,5.549099350666666,-0.16698539007291657,0.013346555785056457,0.0404957212139335,1.3925908620037555,not_significant
TMEM208,6.926007470937501,6.281130919166666,0.6448765517708344,0.013370519424100393,0.04056277368167676,1.3918723556110923,not_significant
LINC00463,2.5468017093124997,2.3969526453333327,0.14984906397916697,0.013374539214564512,0.040569311295712625,1.3918023648125686,not_significant
RAP1A,5.56824264834375,5.738736332958333,-0.17049368461458325,0.013384814171471662,0.04059481838845197,1.3915293971842855,not_significant
CENPJ,3.6167528116458336,3.407029706888889,0.20972310475694478,0.01339089112292378,0.04060758800936812,1.391392805765592,not_significant
GNB2,8.443897437937501,9.009835404833334,-0.5659379668958326,0.013409977566250984,0.040659799575441136,1.390834766462724,not_significant
KDM5C,5.6521452704375,6.366370279000001,-0.7142250085625008,0.013413088597208784,0.04066356499892378,1.390794549173381,not_significant
TONSL,2.354599746125,2.5715028255,-0.2169030793750002,0.013427083398231994,0.04070032037460457,1.3904021721906203,not_significant
NKTR,5.638477261203125,5.363717336395833,0.2747599248072916,0.01345829532335684,0.04078924697124938,1.3894543123159007,not_significant
COL16A1,7.47426188,6.261834058666667,1.2124278213333328,0.013466837790437159,0.040809452031057306,1.3892392366770059,up
ZNF638,5.498497510250001,5.655010678833334,-0.15651316858333342,0.013480974622131657,0.04084091392626016,1.3889045479590105,not_significant
LOC643072,6.4803723739375005,7.0822383024999995,-0.601865928562499,0.013480201742698848,0.04084091392626016,1.3889045479590105,not_significant
ADPRHL1,8.9490853195625,9.709571589916669,-0.7604862703541695,0.013488053952622881,0.04085667136442645,1.3887370186861423,not_significant
CARMIL3,4.8509637950624995,5.5028637615,-0.6518999664375,0.0135061124318066,0.04090567673032892,1.388216418115353,not_significant
KCNK17,2.4622467540625,2.295309076,0.16693767806249982,0.0135157200771579,0.04092907715458938,1.3879680474677967,not_significant
TSR1,7.095734305265625,7.487749652625001,-0.3920153473593757,0.013535798281590976,0.04098417419847066,1.3873838112095558,not_significant
ZNF284,5.44505515975,4.995123011166666,0.44993214858333364,0.013544837366272471,0.04100583591751428,1.38715433044099,not_significant
LRP4,5.01565165675,4.444255992833333,0.5713956639166673,0.013564065317079325,0.041058333236824916,1.3865986847935334,not_significant
LOC158402,2.408244904604167,2.2885991895555553,0.11964571504861166,0.013570153403792466,0.04107104720360394,1.3864642236389568,not_significant
SRSF5,8.912222502416668,8.556073464277778,0.35614903813888965,0.013578718454335474,0.04109125330005122,1.38625061237659,not_significant
ZNF135,2.6896112930312497,2.5056622574166667,0.18394903561458298,0.01359333869322211,0.04112937191984574,1.3858479224827507,not_significant
SEPN1,6.5654589658125,7.804706075333333,-1.239247109520833,0.013595095999798242,0.04112937191984574,1.3858479224827507,down
ZNF148,6.804911321785714,7.074625919142857,-0.26971459735714287,0.01359748235863942,0.04113087162294223,1.385832087062107,not_significant
SLC39A13,4.82308997065625,4.990409394083334,-0.1673194234270836,0.013604799306378675,0.04114294858990175,1.3857045869622515,not_significant
R3HDM2,8.948084584624999,9.197691380666667,-0.24960679604166813,0.013605257281349262,0.04114294858990175,1.3857045869622515,not_significant
B4GALNT3,2.8236704074791668,3.080766151,-0.2570957435208334,0.013611939603705162,0.04115171568629875,1.3856120535851384,not_significant
KAT5,7.0138562975416665,7.305292529888889,-0.2914362323472224,0.013611626207764507,0.04115171568629875,1.3856120535851384,not_significant
C1orf94,2.5323988764375,3.022898740666667,-0.49049986422916714,0.013623923478169054,0.04118222249097788,1.3852902194100152,not_significant
PKP3,2.3847763474687502,2.7169810069166664,-0.3322046594479162,0.013633513568349583,0.04120548592379066,1.3850449599905308,not_significant
KIF22,5.573851135937501,6.0516975015000005,-0.4778463655624998,0.013640446977579754,0.04122071454330428,1.384884484184063,not_significant
CCL4,3.2187975544375,2.736898314,0.4818992404375,0.013655469839066984,0.041248923403068904,1.3845873820524321,not_significant
ERCC8,3.7935561606718746,3.4888692344999996,0.304686926171875,0.013654574429714164,0.041248923403068904,1.3845873820524321,not_significant
SNCG,2.57317602796875,3.0153765018333334,-0.4422004738645833,0.013652355551572065,0.041248923403068904,1.3845873820524321,not_significant
MIR6791,6.982912172124999,6.6166420200000005,0.3662701521249989,0.013661544853036648,0.04125581736227266,1.3845148042000603,not_significant
LCN8,2.5832471202500003,2.4876062455,0.09564087475000038,0.01366128630865302,0.04125581736227266,1.3845148042000603,not_significant
NRP1,6.373102659390625,5.903333319666667,0.46976933972395774,0.013690206256710238,0.041332189968932585,1.3837115831957676,not_significant
FOXP4,3.6843394625625,4.3449343848333335,-0.6605949222708336,0.01369066507409307,0.041332189968932585,1.3837115831957676,not_significant
COPG1,7.146629064687501,7.8571997693333335,-0.7105707046458329,0.013692534732525725,0.041332189968932585,1.3837115831957676,not_significant
LINC01137,3.5425981555000003,4.677240619833333,-1.134642464333333,0.013743023586716372,0.04147883991800981,1.3821733984800126,down
ZNF57,3.8441807950625,3.4063135676666665,0.4378672273958335,0.013770029221536868,0.041554582565478504,1.3813810760156264,not_significant
HP1BP3,8.240753593475,8.5155905392,-0.2748369457249993,0.01381379552810181,0.04168087679803812,1.3800631538029526,not_significant
NEDD8-MDP1,7.670535565125,7.036523642583333,0.6340119225416672,0.013823748057324295,0.04169933984845952,1.3798708203845313,not_significant
USP33,6.843760216166666,6.636711575777777,0.20704864038888982,0.013822003573871198,0.04169933984845952,1.3798708203845313,not_significant
LOC101930363,3.9381908263125,3.5046198188333335,0.4335710074791663,0.01385329016509221,0.041782660133312215,1.3790039136988936,not_significant
BST2,6.925200818875,6.3948329915,0.5303678273749997,0.013862665578721982,0.04180514134531421,1.3787703038567476,not_significant
